shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.isUnloadReloadBI,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.FinalStateGradientCurrent,LocalVariables.ScanID4,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,LocalVariables.DMDID,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.IsRoundTripReloading,GlobalPulseVariables2.LatticeMicrowaveDuration,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,LocalVariables.ScanID2,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,LocalVariables.DMDID2,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalMotVariables2.MotExtAmplitudeCompressed,LocalVariables.ShotTypeID,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.LoadWithDmd0InitialPower,LocalVariables.ScanID5,LocalVariables.ScanID3,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.DMDModulationTime,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.IsImageBIFormation,LocalVariables.XbarFrequency,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.DMDModulationFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalImagingVariables2.SpinBlowOutPulseDetuning
10,10,2025/10/03 05:33:08,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,10.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_8p.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
11,11,2025/10/03 05:33:25,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,11.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_8p.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
12,12,2025/10/03 05:33:41,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,12.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_10n.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
13,13,2025/10/03 05:33:57,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,13.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_10n.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
14,14,2025/10/03 05:34:13,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,14.000000000000002,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_10p.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
15,15,2025/10/03 05:34:29,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,15.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_10p.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
16,16,2025/10/03 05:34:45,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,16.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_12n.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
17,17,2025/10/03 05:35:01,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,17.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_12n.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
18,18,2025/10/03 05:35:17,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,18.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_12p.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
19,19,2025/10/03 05:35:33,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,19.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_12p.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
20,20,2025/10/03 05:35:49,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,20.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_20n.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
21,21,2025/10/03 05:36:05,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,21.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_20n.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
22,22,2025/10/03 05:36:22,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,22.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_20p.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
23,23,2025/10/03 05:36:37,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,23.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_20p.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
24,24,2025/10/03 05:36:54,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,24.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_4n.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
25,25,2025/10/03 05:37:10,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,25.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_4n.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
26,26,2025/10/03 05:37:26,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,26.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_4p.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
27,27,2025/10/03 05:37:42,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,27.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_4p.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
28,28,2025/10/03 05:37:58,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,28.000000000000004,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_6n.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
29,29,2025/10/03 05:38:14,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,28.999999999999996,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_6n.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
30,30,2025/10/03 05:38:31,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,30.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_6p.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
31,31,2025/10/03 05:38:46,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,31.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_6p.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
32,32,2025/10/03 05:39:03,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.001,0.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.0,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,32.0,1.0,1.5,854000000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,4.9999999999999996e-06,500.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,228200000.0,0.03,932600000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_8n.pkl',-1.4999999999999999e-05,300000000.0,0.03,0.03,200.0,1.0,0.02,450000000.0
33,33,2025/10/03 05:39:19,0,620000000.0,0.0,10.0,0.0,-6000000.0,0.1,0.01,2.9999999999999997e-05,0.0,0.03,0.0,550.0,0,0.04,1.0,2.5,0.875,9.999999999999999e-06,1.3,0.0,0.0225,0.0,0.0,0.7,0.05,0.48,0.0,0.035,0.975,0.174746,0.014,0.3,0.0,0.1634945,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.78,33.0,1.0,1.5,1010900000.0,93.0,0.2,0.02,0.018000000000000002,0.0,0.0,9.999999999999999e-06,610.0,100000.0,0.0225,590.0,0.00268,0,0.032,0.0,0.0,0.0,83506780.0,0.03,1088300000.0,0.00025,0.01125,0.007,0,200.0,0,0.0225,0.0,0.005,0.1,0.0,0.0,0.0,0,773000000.0,0.03,b'251001_dmd0_iterative_compensation_pinning_8n.pkl',-1.4999999999999999e-05,766000000.0,0.03,0.03,200.0,1.0,0.02,605500000.0
